campaign_id,country,state,district,start_date,end_date,vaccine_name,target_population,doses_allocated,doses_administered,partner_org,notes
VAC-IND-00743,India,Rajasthan,Udaipur,14-08-2025,2025-09-17,Influenza,elderly_60+,105342,53848,Local Health Dept,Door-to-door drive
VAC-IND-00744,India,Assam,Silchar,06-12-2023,2024-01-24,MMR,pregnant_women,117457,121412,UNICEF,
VAC-IND-00745,India,Uttar Pradesh,Varanasi,2023-05-12,2023-07-10,MMR,healthcare_workers,134549,80623,,
VAC-IND-00746,India,Uttar Pradesh,Agra,2024-01-16,2024-01-23,COVID-19,children_0-5,97928,60800,IAP,
VAC-IND-00747,India,Assam,Silchar,2024-04-21,2024-05-18,Hepatitis B,pregnant_women,56120,17968,UNICEF,Single-day mega camp
VAC-IND-00748,India,West Bengal,Howrah,2024-10-17,2024-10-23,DTP,children_0-5,131218,62211,UNICEF,Reported delay due to rains
VAC-IND-00749,India,Karnataka,Belgaum,2023-02-13,2023-03-29,DTP,pregnant_women,151431,149776,Red Cross,
VAC-IND-00750,India,Rajasthan,Alwar,2023-03-22,2023-03-26,Polio,pregnant_women,25435,18688,Local Health Dept,
VAC-IND-00751,India,Rajasthan,Udaipur,2025-10-08,2025-11-05,COVID-19,pregnant_women,119665,107962,,Mass camp at community centre
VAC-IND-00752,India,Delhi,Central Delhi,23-10-2024,2024-12-11,Typhoid,healthcare_workers,45114,33196,WHO,
VAC-IND-00753,India,Maharashtra,Mumbai,2023-04-09 02:16:21,2023-05-26,Influenza,healthcare_workers,99998,42325,,Reported delay due to rains
VAC-IND-00754,India,Assam,Jorhat,2025-07-04,2025-08-09,MMR,pregnant_women,151989,94635,State Govt,Cold chain maintained
VAC-IND-00755,India,Odisha,Bhubaneswar,2024-12-23,2025-02-19,Polio,children_0-5,170142,88001,UNICEF,
VAC-IND-00756,India,Bihar,Gaya,16-08-2025,2025-08-31,Hepatitis B,pregnant_women,89746,87108,Local Health Dept,School-based campaign
VAC-IND-00757,India,Kerala,Kochi,2024-03-24 12:28:55,2024-05-05,DTP,elderly_60+,105411,57498,Local Health Dept,
VAC-IND-00758,India,Kerala,Thiruvananthapuram,2024-05-07,2024-06-08,DTP,pregnant_women,7993,5947,,
VAC-IND-00759,India,Karnataka,Mysuru,2025-03-23,2025-04-27,COVID-19,school_children_5-15,116194,36058,Private Clinic,
VAC-IND-00760,India,Karnataka,Hubli,2023-12-28,2024-02-02,COVID-19,school_children_5-15,136452,116571,NHM,
VAC-IND-00761,India,Maharashtra,Thane,2024-06-29,2024-08-05,Polio,all_adults,59866,57816,Private Clinic,Hospital-based
VAC-IND-00762,India,Odisha,Rourkela,2025-10-11,2025-12-03,Polio,children_0-5,167459,108982,UNICEF,
VAC-IND-00763,India,Odisha,Cuttack,2023-12-15,2023-12-22,COVID-19,school_children_5-15,87572,36104,State Govt,
VAC-IND-00764,India,Tamil Nadu,Chennai,2023-12-16,2024-02-11,COVID-19,all_adults,92812,94997,NHM,Mass camp at community centre
VAC-IND-00765,India,Assam,Silchar,2024-04-12,2024-04-25,DTP,all_adults,25117,16022, IAP,Cold chain maintained
VAC-IND-00766,India,Tamil Nadu,Madurai,2025-07-28,2025-08-22,COVID-19,pregnant_women,87987,81082,,
VAC-IND-00767,India,West Bengal,Darjeeling,2023-10-18,2023-10-22,MMR,elderly_60+,194751,151860,UNICEF,Single-day mega camp
VAC-IND-00768,India,Tamil Nadu,Salem,2025-07-09 16:11:16,2025-08-24,MMR,pregnant_women,87320,72159,,Reported delay due to rains
VAC-IND-00769,India,Kerala,Kannur,2025-07-20,2025-09-11,DTP,school_children_5-15,76104,15766,Red Cross,School-based campaign
VAC-IND-00770,India,Tamil Nadu,Salem,2023-11-30,2023-12-21,COVID-19,elderly_60+,77760,,Local Health Dept,
VAC-IND-00771,India,Tamil Nadu,Chennai,2025-05-31,2025-07-26,Typhoid,healthcare_workers,66411,31846,,Door-to-door drive
VAC-IND-00772,India,Delhi,South Delhi,2025-06-03,2025-06-11,Influenza,school_children_5-15,8924,4689,Private Clinic,Door-to-door drive
VAC-IND-00773,India,Tamil Nadu,Salem,2024-09-28,2024-10-28,Polio,elderly_60+,85036,35249,Local Health Dept,
VAC-IND-00774,India,Kerala,Kozhikode,2025-08-02,2025-08-29,DTP,school_children_5-15,115028,92023,IAP,
VAC-IND-00775,India,West Bengal,Siliguri,2025-05-11 14:01:58,2025-06-18,Hepatitis B,pregnant_women,110841,40594,NHM,
VAC-IND-00776,India,Rajasthan,Alwar,2024-08-23,2024-10-19,Typhoid,healthcare_workers,106128,81886,State Govt,
VAC-IND-00777,India,Bihar,Patna,2024-11-13,2025-01-07,COVID-19,school_children_5-15,126713,33319,,Mass camp at community centre
VAC-IND-00778,India,Rajasthan,Jodhpur,2025-10-11,2025-12-10,Polio,children_0-5,41073,28588,State Govt,
VAC-IND-00779,India, MAHARASHTRA,Pune,2023-09-05,2023-09-23,DTP,all_adults,124688,91233, WHO,
VAC-IND-00780,India,Delhi,South Delhi,17-06-2024,2024-08-02,Influenza,school_children_5-15,173032,147944,WHO,
VAC-IND-00781,India, ODISHA, SAMBALPUR,2024-02-15,2024-03-07,MMR,school_children_5-15,26719,21496,Local Health Dept,
VAC-IND-00782,India, WEST BENGAL,Darjeeling,2023-02-27,2023-03-09,Polio,school_children_5-15,3388,816,,Reported delay due to rains
VAC-IND-00783,India,Gujarat,Rajkot,2024-07-21,2024-08-03, HEPATITIS B,all_adults,132412,119048,,
VAC-IND-00784,India,Odisha,Sambalpur,2024-11-25,2025-01-21,MMR,all_adults,73465,57844,UNICEF,
VAC-IND-00785,India,Gujarat,Bhavnagar,2024-01-05,2024-02-09,MMR,healthcare_workers,138239,119104,IAP,
VAC-IND-00786,India,Maharashtra,Pune,2024-04-19,2024-04-28,Typhoid,school_children_5-15,178580,96411,,School-based campaign
VAC-IND-00787,India,West Bengal,Siliguri,2023-05-12,2023-05-31,Hepatitis B,school_children_5-15,197090,137544,WHO,
VAC-IND-00788,India,Gujarat,Rajkot,2023-09-30 18:35:12,2023-10-15,Influenza,school_children_5-15,115191,52594,Red Cross,
VAC-IND-00789,India,Maharashtra,Mumbai,2024-02-21,2024-03-03,Hepatitis B,children_0-5,94756,93438,IAP,
VAC-IND-00790,India,Karnataka,Belgaum,2025-08-28,2025-09-22,COVID-19,all_adults,146959,134457,Private Clinic,Door-to-door drive
VAC-IND-00791,India,Delhi,West Delhi,2024-09-02,2024-10-06,Influenza,pregnant_women,158176,37544,Local Health Dept,
VAC-IND-00792,India,Delhi,North Delhi,2023-06-03,2023-06-21,Hepatitis B,children_0-5,160734,136799,,Door-to-door drive
VAC-IND-00793,India,Tamil Nadu,Chennai,2023-03-08,2023-03-27,Typhoid,school_children_5-15,16069,12176,IAP,
VAC-IND-00794,India,Kerala,Thrissur,2023-03-14,21/03/2023,Hepatitis B,all_adults,157300,52587,Red Cross,
VAC-IND-00795,India,Gujarat,Bhavnagar,2024-04-06,2024-05-06,COVID-19,elderly_60+,60204,15667,,Single-day mega camp
VAC-IND-00796,India,Odisha,Bhubaneswar,2025-09-14,2025-11-05,Hepatitis B,elderly_60+,33330,20652,UNICEF,
VAC-IND-00797,India,Uttar Pradesh, AGRA,2023-04-29,2023-05-07,Typhoid,healthcare_workers,60039,61327,WHO,Mass camp at community centre
VAC-IND-00798,India,Karnataka, BENGALURU,2023-06-06,2023-07-07,Polio,elderly_60+,11960,12261,Local Health Dept,
VAC-IND-00799,India,Kerala,Thiruvananthapuram,2023-06-06,2023-07-13,Typhoid,elderly_60+,185378,130649,State Govt,Reported delay due to rains
VAC-IND-00800,India,Tamil Nadu,Coimbatore,14-12-2025,2026-01-06,DTP,school_children_5-15,132475,71929,State Govt,Hospital-based
VAC-IND-00801,India,Rajasthan,Jodhpur,16-09-2024,2024-10-02,COVID-19,elderly_60+,190531,75320,State Govt,
VAC-IND-00802,India,Maharashtra,Nashik,2023-03-11,2023-04-20,DTP,children_0-5,22649,17109,Private Clinic,
VAC-IND-00803,India,West Bengal,Darjeeling,2025-06-01,2025-07-16,Hepatitis B,pregnant_women,142463,31898,Local Health Dept,Hospital-based
VAC-IND-00804,India,Uttar Pradesh, MEERUT,07-06-2025,2025-07-30,Hepatitis B,all_adults,193284,67284,Local Health Dept,
VAC-IND-00805,India,Odisha,Sambalpur,2025-11-28,2025-12-25,MMR,school_children_5-15,62949,13584,,Hospital-based
VAC-IND-00806,India,Tamil Nadu,Madurai,2025-03-19,2025-04-08,COVID-19,pregnant_women,173313,37896,IAP,
VAC-IND-00807,India,Maharashtra,Nashik,2023-01-19,2023-02-13, HEPATITIS B,children_0-5,146411,36960,Local Health Dept,Reported delay due to rains
VAC-IND-00808,India,Gujarat,Surat,12-06-2024,2024-07-02,Influenza,elderly_60+,130242,108667,WHO,
VAC-IND-00809,India,Rajasthan,Bikaner,2024-10-11,2024-11-28,COVID-19,school_children_5-15,187814,105049,IAP,Mass camp at community centre
VAC-IND-00810,India,Uttar Pradesh,Lucknow,2023-06-08,2023-06-18,MMR,school_children_5-15,62622,49903,,Single-day mega camp
VAC-IND-00811,India,Delhi,Central Delhi,2024-10-30,2024-11-25,DTP,pregnant_women,107490,70612,WHO,
VAC-IND-00812,India,Delhi,West Delhi,2023-02-22,2023-03-10,Hepatitis B,healthcare_workers,134402,124141,IAP,Single-day mega camp
VAC-IND-00813,India,Maharashtra,Pune,19-02-2025,2025-04-04,Hepatitis B,healthcare_workers,20766,11512,,Door-to-door drive
VAC-IND-00814,India,Rajasthan,Jaipur,2025-08-25,2025-09-30,MMR,elderly_60+,71064,51911,IAP,
VAC-IND-00815,India,Uttar Pradesh,Lucknow,2024-05-08,2024-07-06,COVID-19,pregnant_women,21390,20846,State Govt,
VAC-IND-00816,India,Karnataka,Belgaum,2023-09-14 07:49:58,2023-10-13,Typhoid,pregnant_women,175062,103242,IAP,
VAC-IND-00817,India,Rajasthan,Jodhpur,2025-10-09,2025-11-30,Influenza,children_0-5,47663,10548,Private Clinic,
VAC-IND-00818,India,Delhi, CENTRAL DELHI,2025-06-02,15/06/2025,DTP,all_adults,35202,24384, IAP,Hospital-based
VAC-IND-00819,India, KERALA,Kozhikode,2024-11-20,2025-01-01,DTP,all_adults,189815,131013,State Govt,
VAC-IND-00820,India,Gujarat,Surat,11-01-2024,20/02/2024,Hepatitis B,healthcare_workers,134029,27825,IAP,
VAC-IND-00821,India,Gujarat,Surat,07-11-2025,27/11/2025,MMR,children_0-5,25901,21344,,
VAC-IND-00822,India,West Bengal,Howrah,2024-01-01 01:52:47,29/02/2024,Hepatitis B,healthcare_workers,55728,29380,,
VAC-IND-00823,India,Tamil Nadu,Madurai,2025-09-23,2025-11-21,COVID-19,elderly_60+,68507,63080,Local Health Dept,Hospital-based
VAC-IND-00824,India,Rajasthan,Jodhpur,2023-02-26,03/03/2023,COVID-19,all_adults,142013,53978,WHO,Cold chain maintained
VAC-IND-00825,India,Assam,Jorhat,2025-06-30,2025-08-25,DTP,all_adults,29234,9776,State Govt,School-based campaign
VAC-IND-00826,India,Odisha,Bhubaneswar,25-12-2024,2025-02-13,Hepatitis B,pregnant_women,191173,79319,Local Health Dept,Door-to-door drive
VAC-IND-00827,India,Uttar Pradesh,Lucknow,2025-06-06,2025-07-24,Polio,school_children_5-15,83737,21417,WHO,Single-day mega camp
VAC-IND-00828,India,Karnataka,Mysuru,2024-06-27,2024-07-31, INFLUENZA,school_children_5-15,192798,73107,UNICEF,
VAC-IND-00829,India,Kerala,Kannur,03-03-2024,2024-03-08,Hepatitis B,elderly_60+,69463,55246,IAP,School-based campaign
VAC-IND-00830,India,Karnataka,Mangalore,2025-09-20,2025-11-02,COVID-19,elderly_60+,94118,57543,UNICEF,
VAC-IND-00831,India,Gujarat,Vadodara,2024-05-21,2024-05-31,Polio,all_adults,84099,62376,Red Cross,
VAC-IND-00832,India,Gujarat,Bhavnagar,2025-04-23,2025-04-27,Typhoid,all_adults,133534,138246,WHO,
VAC-IND-00833,India,Uttar Pradesh,Agra,12-03-2025,2025-04-11,Influenza,pregnant_women,14821,14894,WHO,
VAC-IND-00834,India,Delhi,West Delhi,27-02-2024,08/03/2024,Hepatitis B,healthcare_workers,161273,66127,WHO,Mass camp at community centre
VAC-IND-00835,India,Kerala,Kozhikode,23-12-2024,2025-01-30,Hepatitis B,elderly_60+,13401,8612,Red Cross,Single-day mega camp
VAC-IND-00836,India,Karnataka,Mangalore,2023-11-27 10:26:13,2024-01-04,Typhoid,healthcare_workers,4075,897,UNICEF,
VAC-IND-00837,India,Tamil Nadu,Madurai,2023-02-19,2023-04-12,Typhoid,all_adults,9354,2882,Private Clinic,Cold chain maintained
VAC-IND-00838,India,Kerala,Thiruvananthapuram,30-10-2025,2025-12-20, TYPHOID,healthcare_workers,5783,,,
VAC-IND-00839,India,Assam,Silchar,2024-10-24,2024-12-13,MMR,school_children_5-15,72340,21000, STATE GOVT,
VAC-IND-00840,India,West Bengal,Bardhaman,2024-07-24,2024-09-09,Polio,all_adults,64624,45497,IAP,
VAC-IND-00841,India,Assam,Guwahati,24-03-2025,2025-04-24,MMR,elderly_60+,148127,70337,,
VAC-IND-00842,India,Gujarat,Bhavnagar,2024-05-26,2024-06-23,Typhoid,elderly_60+,124629,99195,WHO,
VAC-IND-00843,India,Odisha,Rourkela,2023-11-05,2023-12-22,Polio,elderly_60+,107070,56560,,
VAC-IND-00844,India,Bihar,Gaya,2024-10-21,2024-11-23,COVID-19,all_adults,194403,60227,UNICEF,
VAC-IND-00845,India,Odisha,Bhubaneswar,2023-12-07,03/02/2024,Influenza,school_children_5-15,10739,10260,,
VAC-IND-00846,India,Tamil Nadu,Chennai,2025-06-10 23:59:56,2025-07-26,Hepatitis B,school_children_5-15,85011,65712,Red Cross,Hospital-based
VAC-IND-00847,India,Odisha,Rourkela,2025-11-29,2026-01-01,Influenza,healthcare_workers,87053,35149,,
VAC-IND-00848,India,Gujarat,Ahmedabad,2023-01-12,2023-01-27, COVID-19,children_0-5,25101,15867,State Govt,
VAC-IND-00849,India,Rajasthan,Jodhpur,2024-12-07,2024-12-22,MMR,healthcare_workers,112216,62518,Private Clinic,
VAC-IND-00850,India,Delhi,Central Delhi,2024-03-19,2024-04-07,Polio,all_adults,33714,25987,IAP,Cold chain maintained
VAC-IND-00851,India,Odisha,Sambalpur,2025-08-27,2025-08-30,Influenza,elderly_60+,57239,51746,Red Cross,
VAC-IND-00852,India,Maharashtra,Pune,13-11-2025,2025-12-13,Influenza,healthcare_workers,86244,32622,Private Clinic,Single-day mega camp
VAC-IND-00853,India,Uttar Pradesh,Varanasi,2025-12-05,2025-12-13,Typhoid,pregnant_women,56572,52848,Red Cross,
VAC-IND-00854,India,Tamil Nadu, CHENNAI,2025-06-10,2025-06-24,Polio,all_adults,96362,64621,NHM,
VAC-IND-00855,India,Delhi,Central Delhi,2024-02-06,2024-03-13,MMR,pregnant_women,154165,43167,,
VAC-IND-00856,India,Tamil Nadu,Tiruchirappalli,2025-03-26,2025-05-12,Typhoid,children_0-5,72373,51972,State Govt,
VAC-IND-00857,India,Gujarat,Bhavnagar,2023-08-01,2023-08-05,Typhoid,elderly_60+,187490,83873,UNICEF,
VAC-IND-00858,India,Bihar, PATNA,2024-10-05,2024-11-11,MMR,school_children_5-15,51403,11372,IAP,School-based campaign
VAC-IND-00859,India,Assam,Silchar,2025-11-23,2026-01-07,Influenza,healthcare_workers,175539,52134,Red Cross,
VAC-IND-00860,India,Maharashtra,Nagpur,2024-02-11,2024-03-11,MMR,pregnant_women,196276,40100,,
VAC-IND-00861,India,Odisha,Bhubaneswar,2025-08-06,2025-08-14,Polio,children_0-5,23153,24000,Red Cross,Hospital-based
VAC-IND-00862,India,Gujarat,Ahmedabad,2024-05-20,2024-07-05,MMR,children_0-5,50592,18816,Private Clinic,
VAC-IND-00863,India,Assam,Silchar,2025-04-27,2025-05-12,MMR,school_children_5-15,52725,29873,State Govt,
VAC-IND-00864,India,Uttar Pradesh,Varanasi,2025-12-07,2026-01-19,DTP,elderly_60+,45188,47390,,
VAC-IND-00865,India,Bihar,Bhagalpur,2024-02-29,2024-04-04,Hepatitis B,elderly_60+,195307,62852,Local Health Dept,
VAC-IND-00866,India,Kerala,Thrissur,2024-01-17,2024-02-18,COVID-19,pregnant_women,98091,96739, UNICEF,
VAC-IND-00867,India,Gujarat,Vadodara,2024-11-20,2024-11-29,Hepatitis B,elderly_60+,94348,80058,WHO,
VAC-IND-00868,India,Odisha,Puri,2025-03-28,2025-04-15,Polio,all_adults,98336,82916,,Hospital-based
VAC-IND-00869,India,Rajasthan,Jaipur,2025-05-12,01/06/2025,Hepatitis B,elderly_60+,105554,42609,Local Health Dept,Hospital-based
VAC-IND-00870,India,Assam,Dibrugarh,2023-09-24,16/11/2023,Typhoid,pregnant_women,24197,9474,State Govt,
VAC-IND-00871,India,Delhi,South Delhi,2023-12-19,2023-12-27,Influenza,school_children_5-15,53799,26797,,
VAC-IND-00872,India,Delhi, NORTH DELHI,2023-07-24,2023-09-08,DTP,all_adults,56203,55046,NHM,
VAC-IND-00873,India,Uttar Pradesh,Kanpur,29-03-2025,2025-05-28,Hepatitis B,all_adults,177381,146780,,
VAC-IND-00874,India,Assam,Guwahati,30-03-2024,2024-04-13,Typhoid,children_0-5,97265,85179,Private Clinic,
VAC-IND-00875,India,Karnataka,Bengaluru,2024-03-08,2024-03-16,MMR,pregnant_women,171953,73907, PRIVATE CLINIC,
VAC-IND-00876,India,West Bengal,Darjeeling,2023-12-01,2024-01-06,Polio,school_children_5-15,122376,69863,UNICEF,Single-day mega camp
VAC-IND-00877,India,Maharashtra,Pune,2024-10-15,2024-11-19,Polio,school_children_5-15,119694,,Private Clinic,
VAC-IND-00878,India,Tamil Nadu,Chennai,2025-07-11,2025-09-01,COVID-19,elderly_60+,88334,65489,Private Clinic,Single-day mega camp
VAC-IND-00879,India,Kerala,Kochi,2023-01-15,2023-03-04,Polio,all_adults,52303,50733,,
VAC-IND-00880,India,Gujarat,Rajkot,2025-01-21,2025-03-03,MMR,children_0-5,66645,57565,,
VAC-IND-00881,India,Maharashtra,Nashik,2024-10-26,2024-10-31,Polio,all_adults,94149,88463,NHM,
VAC-IND-00882,India,Delhi,East Delhi,01-06-2025,26/06/2025,Hepatitis B,all_adults,181115,173470,,
VAC-IND-00883,India,Assam,Guwahati,2025-02-21,2025-04-11,DTP,children_0-5,167417,144246,Red Cross,Cold chain maintained
VAC-IND-00884,India,Odisha, BHUBANESWAR,2025-06-06 06:36:16,2025-06-28,Polio,children_0-5,141836,60316,IAP,Hospital-based
VAC-IND-00885,India,West Bengal,Howrah,2024-01-16,2024-03-01,MMR,pregnant_women,105009,109895,WHO,Mass camp at community centre
VAC-IND-00886,India,Bihar,Gaya,2024-07-16,2024-08-26,Influenza,children_0-5,166923,91402,IAP,Cold chain maintained
VAC-IND-00887,India,Assam,Jorhat,2025-05-11,2025-06-04,MMR,pregnant_women,125176,26682,IAP,
VAC-IND-00888,India,Odisha,Puri,2024-03-07,2024-03-20,Typhoid,healthcare_workers,67528,56804,UNICEF,
VAC-IND-00889,India,Odisha,Sambalpur,2025-01-26,2025-03-18,Hepatitis B,healthcare_workers,177316,76331,Red Cross,
VAC-IND-00890,India,Maharashtra,Nagpur,2025-10-02 12:58:34,2025-10-13,Influenza,children_0-5,32873,13727,Local Health Dept,School-based campaign
VAC-IND-00891,India,Odisha,Puri,2025-04-16,2025-05-02,Polio,children_0-5,157589,126721,IAP,
VAC-IND-00892,India,West Bengal,Siliguri,2025-08-08,2025-09-08,Hepatitis B,pregnant_women,47063,9630,State Govt,
VAC-IND-00893,India,Bihar, MUZAFFARPUR,2025-05-06,2025-06-18,Hepatitis B,children_0-5,59270,52481,Private Clinic,Reported delay due to rains
VAC-IND-00894,India,Delhi,West Delhi,2025-08-24,2025-09-19,Hepatitis B,healthcare_workers,158138,133689,NHM,
VAC-IND-00895,India,Odisha,Cuttack,2023-12-25,11/02/2024,COVID-19,elderly_60+,85100,25515, STATE GOVT,
VAC-IND-00896,India,Delhi,East Delhi,2025-10-21,2025-12-14,Influenza,all_adults,87337,38342,,Mass camp at community centre
VAC-IND-00897,India,West Bengal,Bardhaman,20-08-2025,2025-08-27,COVID-19,school_children_5-15,68665,48948,,
VAC-IND-00898,India,Odisha,Bhubaneswar,22-08-2024,2024-10-17,Polio,school_children_5-15,10961,10573,State Govt,
VAC-IND-00899,India,Tamil Nadu,Salem,17-08-2023,2023-09-12,Typhoid,all_adults,89585,49776,NHM,Reported delay due to rains
VAC-IND-00900,India,Kerala,Kannur,03-10-2025,2025-11-23,Typhoid,all_adults,77909,58921,Local Health Dept,Mass camp at community centre
VAC-IND-00901,India,Delhi,West Delhi,2024-08-13,2024-10-11,Polio,elderly_60+,95585,59311,Local Health Dept,
VAC-IND-00902,India,Delhi,South Delhi,2023-10-28,2023-12-24,Hepatitis B,pregnant_women,167423,88969,Red Cross,
VAC-IND-00903,India,Rajasthan,Alwar,2025-04-11,2025-06-10, TYPHOID,healthcare_workers,90733,95103,IAP,Single-day mega camp
VAC-IND-00904,India,Gujarat,Surat,2025-12-11,2026-01-13,MMR,elderly_60+,4230,1111,Local Health Dept,
VAC-IND-00905,India,Odisha,Bhubaneswar,2024-02-08,2024-03-11,Influenza,school_children_5-15,167914,170976,NHM,
VAC-IND-00906,India,Kerala,Kozhikode,2025-11-05,13/12/2025,Typhoid,children_0-5,194816,59789,State Govt,
VAC-IND-00907,India,Odisha, CUTTACK,2024-05-16,2024-07-03,Hepatitis B,pregnant_women,11046,6563,UNICEF,Door-to-door drive
VAC-IND-00908,India,Delhi,West Delhi,2024-09-12,2024-09-29,Hepatitis B,children_0-5,152876,43455,IAP,
VAC-IND-00909,India,Kerala,Kannur,2023-06-20,2023-06-29,Hepatitis B,children_0-5,56859,31029,Private Clinic,Door-to-door drive
VAC-IND-00910,India,Gujarat,Surat,2025-07-23 08:48:26,2025-09-02,DTP,healthcare_workers,165946,166172,Local Health Dept,
VAC-IND-00911,India,Rajasthan,Jodhpur,2024-11-29,2025-01-06,DTP,children_0-5,164581,80673,IAP,
VAC-IND-00912,India,Delhi,Central Delhi,2025-06-03,12/06/2025,Hepatitis B,elderly_60+,116681,113377,NHM,
VAC-IND-00913,India,Rajasthan,Udaipur,17-10-2024,2024-11-19,Hepatitis B,school_children_5-15,79159,43394,Red Cross,Hospital-based
VAC-IND-00914,India,Delhi,South Delhi,2023-11-18,24/12/2023,Typhoid,school_children_5-15,171808,143651,Local Health Dept,
VAC-IND-00915,India,Tamil Nadu,Madurai,2023-10-24,2023-12-12,DTP,healthcare_workers,195853,119914,Private Clinic,Mass camp at community centre
VAC-IND-00916,India,West Bengal,Kolkata,2025-04-17,2025-06-10, TYPHOID,school_children_5-15,120270,26607,NHM,
VAC-IND-00917,India,Uttar Pradesh,Lucknow,2024-10-21,2024-11-17,Influenza,healthcare_workers,147293,133984,,
VAC-IND-00918,India,Karnataka,Mysuru,28-10-2024,2024-12-16,Polio,school_children_5-15,12558,8901,State Govt,
VAC-IND-00919,India,Maharashtra,Nagpur,2024-07-19,19/08/2024,COVID-19,pregnant_women,29606,30491,Private Clinic,School-based campaign
VAC-IND-00920,India,Assam,Dibrugarh,2023-06-30,2023-07-23,Typhoid,pregnant_women,173696,173944,WHO,Door-to-door drive
VAC-IND-00921,India,Odisha,Rourkela,2025-01-09 14:47:56,2025-01-25,MMR,elderly_60+,123268,72127,Local Health Dept,
VAC-IND-00922,India,Bihar,Muzaffarpur,2025-05-25,2025-06-28,MMR,children_0-5,139016,94946,Private Clinic,Reported delay due to rains
VAC-IND-00923,India,Gujarat,Vadodara,2024-11-14,2025-01-03,Hepatitis B,elderly_60+,24654,8610,,Door-to-door drive
VAC-IND-00924,India,Gujarat, BHAVNAGAR,26-01-2024,2024-03-18,Polio,elderly_60+,73078,72899,,
VAC-IND-00925,India,Odisha,Puri,2023-02-13,2023-03-06,Influenza,pregnant_women,102722,,Private Clinic,Hospital-based
VAC-IND-00926,India,Uttar Pradesh,Meerut,2025-07-26,2025-08-10,Polio,healthcare_workers,151085,147296,Red Cross,
VAC-IND-00927,India,Delhi,Central Delhi,2023-02-23,2023-04-21,MMR,pregnant_women,33877,9044,NHM,
VAC-IND-00928,India,West Bengal,Howrah,2024-04-22 06:49:22,2024-04-26,COVID-19,all_adults,115749,72315,NHM,
VAC-IND-00929,India,Karnataka,Mysuru,2025-02-18,2025-02-28,Polio,healthcare_workers,46400,47179,UNICEF,
VAC-IND-00930,India,Gujarat,Bhavnagar,03-01-2025,2025-01-26,MMR,all_adults,55636,44347,Local Health Dept,
