outbreak_id,disease,report_date,country,state,district,cases_reported,deaths,severity,confirmed,source_url,notes
OUT-IND-01153,Kala-azar,2023-11-22,India,Uttar Pradesh,Varanasi,2457,121,moderate,True,https://news.example/1153,Under investigation
OUT-IND-01154,Cholera,20-01-2023,India,Maharashtra,Pune,1469,60,moderate,Unknown,https://news.example/1154,Hospital admissions rising
OUT-IND-01155,COVID-19,2025-01-02,India,West Bengal,Darjeeling,2704,40,low,Unknown,https://news.example/1155,Reported by PHC
OUT-IND-01156,COVID-19,2024-05-18,India,Bihar,Purnia,1177,71,moderate,Unknown,https://news.example/1156,Cluster in school
OUT-IND-01157,Cholera,18-12-2023,India,Assam,Guwahati,3574,259,low,False,https://news.example/1157,
OUT-IND-01158,Kala-azar,2023-02-06,India,Maharashtra,Nagpur,1355,79,high,False,https://news.example/1158,
OUT-IND-01159,Cholera,2023-06-02,India,Gujarat,Surat,412,18,low,True,https://news.example/1159,Spike after monsoon
OUT-IND-01160,Hepatitis A,2023-10-03,India,Assam,Guwahati,2293,176,low,True,https://news.example/1160,Cluster in school
OUT-IND-01161,Cholera,2024-08-19,India,Rajasthan,Jaipur,1819,81,low,Unknown,,Cluster in school
OUT-IND-01162,Dengue,2024-10-24,India,Maharashtra,Mumbai,3026,215,low,True,https://news.example/1162,
OUT-IND-01163,Dengue,2025-08-02,India,Odisha,Bhubaneswar,1562,121,low,False,https://news.example/1163,Hospital admissions rising
OUT-IND-01164,COVID-19,2025-06-30,India,Delhi,Central Delhi,1746,123,moderate,Unknown,,
OUT-IND-01165,Dengue,2025-04-27,India,Assam,Dibrugarh,4519,80,high,True,https://news.example/1165,Lab confirmed cases
OUT-IND-01166,Kala-azar,2023-06-08,India,Maharashtra,Nashik,3124,216,moderate,False,https://news.example/1166,
OUT-IND-01167,Dengue,2024-05-26,India,Kerala,Kozhikode,340,26,low,True,https://news.example/1167,Lab confirmed cases
OUT-IND-01168,Scrub Typhus,2023-04-18,India,Tamil Nadu,Madurai,2588,17,moderate,Unknown,https://news.example/1168,Under investigation
OUT-IND-01169,Dengue,2025-09-13,India,Maharashtra,Pune,1561,89,moderate,False,https://news.example/1169,Under investigation
OUT-IND-01170,Scrub Typhus,25-10-2025,India,Uttar Pradesh,Varanasi,2723,81,low,True,https://news.example/1170,
OUT-IND-01171,COVID-19,2025-03-03,India,Tamil Nadu,Chennai,2159,128,low,True,https://news.example/1171,
OUT-IND-01172,Kala-azar,2023-11-23,India,Kerala,Thrissur,4088,59,low,Unknown,https://news.example/1172,
OUT-IND-01173,Kala-azar,2023-06-04,India,Rajasthan,Jaipur,2706,125,low,True,https://news.example/1173,Lab confirmed cases
OUT-IND-01174,Scrub Typhus,08-07-2024,India,Maharashtra,Nagpur,749,57,high,Unknown,,Reported by PHC
OUT-IND-01175,Scrub Typhus,2025-12-21,India,Gujarat,Ahmedabad,2839,16,low,True,,Lab confirmed cases
OUT-IND-01176,COVID-19,2025-11-10,India,Delhi,East Delhi,3640,73,low,False,https://news.example/1176,Lab confirmed cases
OUT-IND-01177,Hepatitis A,2025-06-30 21:34:05,India,Delhi,Central Delhi,3598,22,low,True,https://news.example/1177,Cluster in school
OUT-IND-01178,Hepatitis A,2025-08-15,India,Delhi,South Delhi,859,40,low,False,https://news.example/1178,
OUT-IND-01179,Hepatitis A,2023-06-14,India,West Bengal,Kolkata,3746,56,moderate,Unknown,https://news.example/1179,Spike after monsoon
OUT-IND-01180,Dengue,2024-01-02,India,Rajasthan,Udaipur,3013,111,low,Unknown,https://news.example/1180,Hospital admissions rising
OUT-IND-01181,Cholera,2025-09-26,India,West Bengal,Siliguri,757,10,moderate,True,https://news.example/1181,
OUT-IND-01182,Influenza,2023-01-22 18:50:09,India,Tamil Nadu,Coimbatore,908,57,high,Unknown,https://news.example/1182,Hospital admissions rising
OUT-IND-01183,COVID-19,28-07-2024,India,West Bengal,Siliguri,446,6,low,True,https://news.example/1183,Under investigation
OUT-IND-01184,Scrub Typhus,2025-03-11,India,Odisha,Puri,4370,276,low,True,https://news.example/1184,
OUT-IND-01185,Dengue,2025-12-25,India,Delhi,Central Delhi,787,55,low,True,,Hospital admissions rising
OUT-IND-01186,Cholera,11-12-2023,India,Kerala,Kannur,3263,234,low,False,https://news.example/1186,
OUT-IND-01187,Kala-azar,2025-03-12,India,Uttar Pradesh,Lucknow,3104,111,moderate,True,https://news.example/1187,Hospital admissions rising
OUT-IND-01188,Dengue,2024-01-30,India,Rajasthan,Bikaner,446,23,low,False,https://news.example/1188,Cluster in school
OUT-IND-01189,Hepatitis A,2023-12-31,India,Assam,Dibrugarh,2261,140,high,True,https://news.example/1189,
OUT-IND-01190,Cholera,23-02-2024,India,Rajasthan,Bikaner,4579,49,moderate,Unknown,https://news.example/1190,Lab confirmed cases
OUT-IND-01191,Dengue,2023-01-10,India,Maharashtra,Mumbai,2643,131,low,True,https://news.example/1191,
OUT-IND-01192,Hepatitis A,2025-05-31,India,Maharashtra,Nagpur,2566,182,low,Unknown,https://news.example/1192,Lab confirmed cases
OUT-IND-01193,Kala-azar,2024-07-19,India,Maharashtra,Nashik,2007,159,moderate,False,https://news.example/1193,Under investigation
OUT-IND-01194,Scrub Typhus,2024-05-11,India,Odisha,Sambalpur,3850,,low,Unknown,https://news.example/1194,Cluster in school
OUT-IND-01195,Kala-azar,2023-08-21 00:43:49,India,Tamil Nadu,Madurai,392,3,moderate,True,https://news.example/1195,Under investigation
OUT-IND-01196,Measles,2024-09-03,India,Gujarat,Vadodara,4442,0,low,True,https://news.example/1196,
OUT-IND-01197,Kala-azar,2023-01-06,India,Rajasthan,Udaipur,2822,47,low,Unknown,,
OUT-IND-01198,Kala-azar,2023-08-28,India,Uttar Pradesh,Lucknow,1287,10,low,False,https://news.example/1198,Hospital admissions rising
OUT-IND-01199,Cholera,2023-09-08,India,Maharashtra,Nagpur,987,34,low,True,https://news.example/1199,Spike after monsoon
OUT-IND-01200,Influenza,2023-01-07,India,Delhi,Central Delhi,342,23,high,True,https://news.example/1200,Under investigation
OUT-IND-01201,Influenza,2025-08-26,India,Karnataka,Mysuru,1192,48,low,Unknown,https://news.example/1201,Cluster in school
OUT-IND-01202,Dengue,2023-11-05,India,Maharashtra,Thane,1460,77,low,True,https://news.example/1202,Cluster in school
OUT-IND-01203,Cholera,2023-11-01,India,Gujarat,Ahmedabad,1009,26,moderate,False,https://news.example/1203,Cluster in school
OUT-IND-01204,COVID-19,2025-05-31,India,Assam,Dibrugarh,2353,110,low,False,https://news.example/1204,
OUT-IND-01205,Scrub Typhus,2024-07-27,India,Odisha,Rourkela,3447,60,low,Unknown,https://news.example/1205,Spike after monsoon
OUT-IND-01206,Dengue,2023-08-09,India,Odisha,Cuttack,4511,210,moderate,True,https://news.example/1206,
OUT-IND-01207,Measles,2024-03-06,India,Tamil Nadu,Coimbatore,1819,134,moderate,True,,
OUT-IND-01208,Scrub Typhus,2023-11-11,India,Uttar Pradesh,Lucknow,2118,,moderate,True,https://news.example/1208,Under investigation
OUT-IND-01209,Scrub Typhus,2024-09-12,India,West Bengal,Bardhaman,4094,199,low,True,https://news.example/1209,Hospital admissions rising
OUT-IND-01210,Measles,2025-04-26,India,West Bengal,Darjeeling,2924,124,low,True,https://news.example/1210,Under investigation
OUT-IND-01211,Hepatitis A,2023-03-30,India,Karnataka,Mysuru,243,18,low,False,https://news.example/1211,Spike after monsoon
OUT-IND-01212,Scrub Typhus,2025-12-08,India,Uttar Pradesh,Lucknow,3246,1,low,Unknown,https://news.example/1212,Lab confirmed cases
OUT-IND-01213,Dengue,2025-07-31,India,Karnataka,Hubli,1425,83,low,False,https://news.example/1213,
OUT-IND-01214,COVID-19,2025-10-29,India,West Bengal,Siliguri,4290,81,low,True,https://news.example/1214,
OUT-IND-01215,Hepatitis A,2025-10-28 13:34:49,India,West Bengal,Howrah,616,38,low,Unknown,https://news.example/1215,Lab confirmed cases
OUT-IND-01216,Kala-azar,2023-01-18,India,Assam,Jorhat,339,16,low,Unknown,https://news.example/1216,Under investigation
OUT-IND-01217,Kala-azar,2024-06-11 14:35:36,India,Odisha,Rourkela,365,25,high,Unknown,,Reported by PHC
OUT-IND-01218,Scrub Typhus,2025-07-26 20:08:24,India,Rajasthan,Bikaner,491,13,low,Unknown,https://news.example/1218,Hospital admissions rising
OUT-IND-01219,Influenza,2024-10-17 19:56:36,India,Tamil Nadu,Chennai,3904,155,low,True,https://news.example/1219,Lab confirmed cases
OUT-IND-01220,Cholera,2023-12-21 20:49:21,India,Gujarat,Bhavnagar,1976,32,low,Unknown,https://news.example/1220,
OUT-IND-01221,Cholera,2025-09-23,India,Uttar Pradesh,Varanasi,807,56,low,True,https://news.example/1221,Cluster in school
OUT-IND-01222,Measles,2025-03-05 08:30:38,India,Gujarat,Vadodara,4934,369,low,True,https://news.example/1222,Hospital admissions rising
OUT-IND-01223,Scrub Typhus,2023-03-21,India,Gujarat,Surat,3913,69,low,False,https://news.example/1223,Hospital admissions rising
OUT-IND-01224,Kala-azar,2023-08-24,India,Tamil Nadu,Chennai,3679,197,low,Unknown,https://news.example/1224,Hospital admissions rising
OUT-IND-01225,Measles,2023-09-14,India,West Bengal,Howrah,2815,76,low,False,https://news.example/1225,Hospital admissions rising
OUT-IND-01226,COVID-19,2023-04-23 05:08:45,India,Assam,Dibrugarh,3441,138,low,Unknown,,Reported by PHC
OUT-IND-01227,Scrub Typhus,2025-11-24,India,Kerala,Kochi,1912,137,low,True,https://news.example/1227,Cluster in school
OUT-IND-01228,Dengue,2025-01-03,India,Delhi,South Delhi,2072,128,moderate,True,https://news.example/1228,Hospital admissions rising
OUT-IND-01229,COVID-19,2025-04-02,India,Karnataka,Mangalore,2202,13,low,False,,Lab confirmed cases
OUT-IND-01230,Scrub Typhus,2025-04-20,India,Assam,Dibrugarh,1900,1,moderate,True,,
OUT-IND-01231,Cholera,2025-03-10,India,West Bengal,Howrah,298,13,low,Unknown,https://news.example/1231,Under investigation
OUT-IND-01232,Influenza,2023-08-06,India,Maharashtra,Mumbai,2914,151,moderate,False,https://news.example/1232,Reported by PHC
OUT-IND-01233,Measles,2023-07-16,India,Maharashtra,Mumbai,4252,204,low,Unknown,https://news.example/1233,
OUT-IND-01234,Influenza,06-01-2024,India,Maharashtra,Nagpur,1070,70,low,False,https://news.example/1234,
OUT-IND-01235,Scrub Typhus,2025-04-23 11:52:49,India,Delhi,Central Delhi,3276,54,low,False,,Under investigation
OUT-IND-01236,Measles,2025-10-10,India,Kerala,Thiruvananthapuram,2072,,low,True,https://news.example/1236,
OUT-IND-01237,Kala-azar,2024-06-10,India,Gujarat,Rajkot,4713,343,low,True,https://news.example/1237,Lab confirmed cases
OUT-IND-01238,Kala-azar,2024-01-30,India,Maharashtra,Nagpur,4017,134,low,False,,
OUT-IND-01239,COVID-19,2025-10-17,India,Karnataka,Belgaum,4912,287,low,False,https://news.example/1239,
OUT-IND-01240,Cholera,06-12-2024,India,Odisha,Bhubaneswar,1341,67,moderate,True,https://news.example/1240,Spike after monsoon
OUT-IND-01241,COVID-19,2024-04-18,India,West Bengal,Howrah,2017,34,moderate,False,https://news.example/1241,
OUT-IND-01242,Dengue,2023-10-25,India,Karnataka,Mysuru,2533,116,low,False,https://news.example/1242,
OUT-IND-01243,COVID-19,2025-07-19,India,Tamil Nadu,Tiruchirappalli,3223,246,low,Unknown,https://news.example/1243,Cluster in school
OUT-IND-01244,Measles,2023-01-21,India,Kerala,Thrissur,611,,low,False,https://news.example/1244,Reported by PHC
OUT-IND-01245,Hepatitis A,2024-05-22,India,Assam,Tezpur,2128,32,low,False,https://news.example/1245,Reported by PHC
OUT-IND-01246,COVID-19,2024-08-05,India,Maharashtra,Pune,586,,moderate,False,https://news.example/1246,
OUT-IND-01247,Hepatitis A,19-12-2024,India,Karnataka,Mangalore,2870,166,low,True,https://news.example/1247,
OUT-IND-01248,COVID-19,18-11-2025,India,Odisha,Bhubaneswar,3395,110,low,Unknown,,Reported by PHC
OUT-IND-01249,Cholera,2025-07-10,India,Karnataka,Mangalore,2208,158,low,False,,Lab confirmed cases
OUT-IND-01250,Kala-azar,2023-12-01,India,Delhi,West Delhi,826,23,low,Unknown,,Lab confirmed cases
OUT-IND-01251,Kala-azar,2025-10-12 16:37:13,India,Tamil Nadu,Madurai,3805,233,low,True,https://news.example/1251,Spike after monsoon
OUT-IND-01252,Kala-azar,2025-04-03 12:42:13,India,Bihar,Patna,1520,22,high,Unknown,https://news.example/1252,
OUT-IND-01253,Influenza,2023-01-07 15:38:33,India,Gujarat,Surat,431,31,low,Unknown,https://news.example/1253,Lab confirmed cases
OUT-IND-01254,Cholera,2025-11-25,India,Gujarat,Bhavnagar,2694,166,low,Unknown,https://news.example/1254,
OUT-IND-01255,Measles,2025-01-11,India,Rajasthan,Udaipur,882,69,moderate,Unknown,https://news.example/1255,Hospital admissions rising
OUT-IND-01256,Kala-azar,29-03-2025,India,Rajasthan,Jodhpur,4954,,low,False,,Under investigation
OUT-IND-01257,Influenza,2024-08-04,India,Delhi,East Delhi,4452,252,high,False,https://news.example/1257,
OUT-IND-01258,Cholera,2024-04-11,India,Kerala,Kannur,1747,126,low,False,https://news.example/1258,Under investigation
OUT-IND-01259,Kala-azar,2025-01-08,India,Gujarat,Rajkot,1168,2,moderate,True,,Under investigation
OUT-IND-01260,Scrub Typhus,26-04-2023,India,Rajasthan,Bikaner,2876,32,high,True,https://news.example/1260,
OUT-IND-01261,Measles,2023-01-06,India,Karnataka,Bengaluru,1768,98,high,True,,Under investigation
OUT-IND-01262,Cholera,2024-08-10,India,Odisha,Puri,3153,45,low,Unknown,https://news.example/1262,
OUT-IND-01263,Cholera,2023-12-01,India,Kerala,Kozhikode,1691,34,moderate,True,https://news.example/1263,Hospital admissions rising
OUT-IND-01264,Scrub Typhus,2024-05-29,India,Tamil Nadu,Madurai,2193,29,low,Unknown,https://news.example/1264,
OUT-IND-01265,Hepatitis A,2024-02-19,India,Delhi,North Delhi,52,1,moderate,False,https://news.example/1265,Spike after monsoon
OUT-IND-01266,Dengue,2025-12-17,India,Karnataka,Hubli,3643,56,moderate,True,https://news.example/1266,Lab confirmed cases
OUT-IND-01267,Scrub Typhus,2025-12-24,India,Karnataka,Bengaluru,1070,61,low,True,https://news.example/1267,
OUT-IND-01268,COVID-19,15-04-2025,India,Kerala,Thrissur,3762,4,high,Unknown,https://news.example/1268,
OUT-IND-01269,Scrub Typhus,2023-01-03 12:41:23,India,Maharashtra,Mumbai,2804,177,low,False,https://news.example/1269,Lab confirmed cases
OUT-IND-01270,Kala-azar,30-01-2024,India,Uttar Pradesh,Agra,4817,245,high,True,https://news.example/1270,
OUT-IND-01271,Hepatitis A,2023-11-08,India,Assam,Guwahati,447,19,moderate,False,https://news.example/1271,
OUT-IND-01272,COVID-19,06-05-2025,India,Bihar,Patna,3074,85,low,False,,
OUT-IND-01273,Dengue,2023-01-01 22:33:04,India,Delhi,West Delhi,3424,103,low,Unknown,https://news.example/1273,
OUT-IND-01274,Cholera,2023-04-14,India,Gujarat,Ahmedabad,998,6,low,False,,
OUT-IND-01275,Scrub Typhus,2025-08-19,India,Kerala,Kannur,3529,53,low,False,https://news.example/1275,Spike after monsoon
OUT-IND-01276,Hepatitis A,2025-08-02,India,Bihar,Patna,3443,76,low,Unknown,,Under investigation
OUT-IND-01277,Scrub Typhus,28-09-2024,India,Rajasthan,Alwar,3706,276,low,Unknown,,Cluster in school
OUT-IND-01278,Kala-azar,2025-06-01 14:16:58,India,Rajasthan,Bikaner,4115,119,low,True,https://news.example/1278,
OUT-IND-01279,Measles,2024-11-12,India,Tamil Nadu,Tiruchirappalli,2908,,moderate,True,https://news.example/1279,
OUT-IND-01280,Measles,15-05-2023,India,Odisha,Bhubaneswar,3129,187,low,True,https://news.example/1280,
OUT-IND-01281,Measles,2024-09-23 20:53:53,India,Tamil Nadu,Tiruchirappalli,976,57,low,False,,Reported by PHC
OUT-IND-01282,Cholera,2023-08-05,India,Bihar,Gaya,4670,120,low,Unknown,,
OUT-IND-01283,COVID-19,15-11-2025,India,Uttar Pradesh,Lucknow,1977,148,moderate,True,https://news.example/1283,Hospital admissions rising
OUT-IND-01284,Measles,2024-07-30,India,West Bengal,Howrah,492,34,low,True,https://news.example/1284,Cluster in school
OUT-IND-01285,Dengue,2023-07-10 22:40:04,India,Gujarat,Bhavnagar,1316,68,low,True,https://news.example/1285,Hospital admissions rising
OUT-IND-01286,Cholera,2025-12-06,India,Bihar,Muzaffarpur,2388,20,low,Unknown,https://news.example/1286,
OUT-IND-01287,Kala-azar,08-11-2023,India,Gujarat,Rajkot,2280,0,low,False,,
OUT-IND-01288,Dengue,2024-07-27 00:16:39,India,Rajasthan,Jodhpur,3930,301,high,False,https://news.example/1288,
OUT-IND-01289,Scrub Typhus,2023-05-01,India,Maharashtra,Pune,2995,201,low,False,,Reported by PHC
OUT-IND-01290,Influenza,2024-09-27,India,Delhi,South Delhi,3836,51,moderate,Unknown,https://news.example/1290,Reported by PHC
OUT-IND-01291,Measles,2023-06-04,India,Delhi,North Delhi,311,4,moderate,False,,Reported by PHC
OUT-IND-01292,Kala-azar,2025-09-22,India,Delhi,East Delhi,3879,167,low,Unknown,,
OUT-IND-01293,Kala-azar,2024-06-24,India,Odisha,Rourkela,2280,46,low,Unknown,https://news.example/1293,
OUT-IND-01294,Influenza,20-07-2024,India,Gujarat,Rajkot,3037,26,low,Unknown,https://news.example/1294,Reported by PHC
OUT-IND-01295,Measles,2025-08-21,India,Delhi,South Delhi,4131,312,low,True,https://news.example/1295,Cluster in school
OUT-IND-01296,Scrub Typhus,2023-10-29,India,Bihar,Gaya,2058,24,moderate,Unknown,https://news.example/1296,Lab confirmed cases
OUT-IND-01297,Kala-azar,2023-12-06,India,Uttar Pradesh,Agra,4021,114,low,True,https://news.example/1297,Reported by PHC
OUT-IND-01298,Kala-azar,2023-04-01 09:50:33,India,Uttar Pradesh,Meerut,1399,37,low,Unknown,https://news.example/1298,
OUT-IND-01299,Measles,2025-12-04,India,Odisha,Rourkela,1473,111,moderate,False,,Hospital admissions rising
OUT-IND-01300,Influenza,2025-11-03 23:13:24,India,Bihar,Bhagalpur,160,5,low,True,https://news.example/1300,Cluster in school
OUT-IND-01301,Influenza,2025-04-17 11:54:01,India,Odisha,Bhubaneswar,521,12,moderate,Unknown,https://news.example/1301,
OUT-IND-01302,Hepatitis A,2024-08-07 14:30:59,India,Tamil Nadu,Chennai,2765,217,moderate,Unknown,https://news.example/1302,
OUT-IND-01303,Cholera,2025-06-19 18:34:30,India,Kerala,Kochi,65,5,high,False,,Cluster in school
OUT-IND-01304,Scrub Typhus,2024-04-01 19:24:51,India,Delhi,South Delhi,2705,191,low,True,https://news.example/1304,Hospital admissions rising
OUT-IND-01305,COVID-19,2024-11-11,India,Tamil Nadu,Madurai,2685,39,high,True,,
OUT-IND-01306,Scrub Typhus,04-07-2024,India,West Bengal,Howrah,1078,49,low,Unknown,,Spike after monsoon
OUT-IND-01307,Measles,2024-02-19,India,Maharashtra,Nashik,2155,9,high,Unknown,https://news.example/1307,Cluster in school
OUT-IND-01308,Hepatitis A,2023-05-25,India,Assam,Dibrugarh,4770,374,low,False,https://news.example/1308,Hospital admissions rising
OUT-IND-01309,Measles,2024-05-17,India,Kerala,Thiruvananthapuram,1562,46,low,False,https://news.example/1309,Lab confirmed cases
OUT-IND-01310,Dengue,2025-02-24,India,Uttar Pradesh,Lucknow,601,20,low,Unknown,https://news.example/1310,Under investigation
OUT-IND-01311,COVID-19,19-11-2025,India,Bihar,Purnia,4252,15,low,True,https://news.example/1311,Spike after monsoon
OUT-IND-01312,COVID-19,23-02-2024,India,Assam,Dibrugarh,211,13,low,Unknown,https://news.example/1312,Under investigation
OUT-IND-01313,Hepatitis A,04-03-2024,India,Tamil Nadu,Madurai,3998,57,moderate,True,https://news.example/1313,Lab confirmed cases
OUT-IND-01314,COVID-19,03-04-2024,India,West Bengal,Darjeeling,596,4,moderate,Unknown,,
OUT-IND-01315,Cholera,06-04-2023,India,Odisha,Cuttack,3842,249,low,False,https://news.example/1315,
OUT-IND-01316,Measles,15-05-2023,India,Rajasthan,Jaipur,3871,85,low,Unknown,https://news.example/1316,
OUT-IND-01317,Hepatitis A,2025-06-21,India,West Bengal,Howrah,61,1,moderate,True,,Hospital admissions rising
OUT-IND-01318,Measles,30-12-2023,India,Maharashtra,Nagpur,1152,40,low,Unknown,,Spike after monsoon
OUT-IND-01319,Cholera,2024-03-23,India,Maharashtra,Nashik,2144,88,low,False,,
OUT-IND-01320,Kala-azar,2024-12-05,India,Maharashtra,Thane,349,,moderate,True,https://news.example/1320,Lab confirmed cases
OUT-IND-01321,Measles,23-03-2025,India,Kerala,Kochi,1392,69,moderate,True,,Hospital admissions rising
OUT-IND-01322,Influenza,06-07-2023,India,Maharashtra,Thane,2554,,moderate,False,https://news.example/1322,
OUT-IND-01323,Influenza,2025-08-11,India,West Bengal,Kolkata,4022,144,low,Unknown,https://news.example/1323,
OUT-IND-01324,Cholera,2024-04-13,India,Odisha,Rourkela,1695,28,high,Unknown,,
OUT-IND-01325,Cholera,2024-07-11,India,Maharashtra,Nagpur,980,4,moderate,False,https://news.example/1325,Lab confirmed cases
OUT-IND-01326,Dengue,2023-09-15,India,Karnataka,Mysuru,3243,28,moderate,Unknown,https://news.example/1326,
OUT-IND-01327,Scrub Typhus,2023-07-11,India,Gujarat,Vadodara,1651,107,low,True,,
OUT-IND-01328,COVID-19,2025-01-11,India,Karnataka,Belgaum,1644,25,low,Unknown,,
OUT-IND-01329,Scrub Typhus,2023-10-18,India,Kerala,Kannur,3999,47,moderate,False,https://news.example/1329,
OUT-IND-01330,COVID-19,2023-02-06,India,Uttar Pradesh,Lucknow,2095,94,moderate,False,https://news.example/1330,Lab confirmed cases
OUT-IND-01331,Kala-azar,2023-11-27,India,West Bengal,Howrah,4113,306,low,True,,
OUT-IND-01332,Dengue,2025-12-05,India,Kerala,Thrissur,4948,,moderate,Unknown,,Hospital admissions rising
OUT-IND-01333,Scrub Typhus,2023-09-03 23:37:59,India,Gujarat,Vadodara,1324,59,low,False,https://news.example/1333,Reported by PHC
OUT-IND-01334,Hepatitis A,2023-10-25,India,Bihar,Gaya,4221,145,high,Unknown,https://news.example/1334,
OUT-IND-01335,Kala-azar,19-10-2023,India,Delhi,Central Delhi,2107,142,high,True,https://news.example/1335,
OUT-IND-01336,Hepatitis A,2025-09-26,India,Karnataka,Mangalore,2420,74,moderate,Unknown,https://news.example/1336,Lab confirmed cases
OUT-IND-01337,Dengue,2024-03-22,India,Tamil Nadu,Madurai,2430,94,low,Unknown,https://news.example/1337,
OUT-IND-01338,COVID-19,2024-12-17,India,West Bengal,Bardhaman,1604,108,high,False,,Hospital admissions rising
OUT-IND-01339,Cholera,2023-07-10,India,Karnataka,Hubli,4999,,low,True,https://news.example/1339,Spike after monsoon
OUT-IND-01340,Dengue,2024-08-31,India,Tamil Nadu,Tiruchirappalli,1236,53,low,False,,Spike after monsoon
OUT-IND-01341,Scrub Typhus,2025-01-13,India,Delhi,South Delhi,2647,51,moderate,True,,
OUT-IND-01342,Kala-azar,2023-02-27 11:19:59,India,Delhi,South Delhi,568,17,moderate,True,https://news.example/1342,Hospital admissions rising
OUT-IND-01343,Cholera,2023-12-04,India,Rajasthan,Udaipur,3651,104,low,Unknown,https://news.example/1343,Under investigation
OUT-IND-01344,Scrub Typhus,02-12-2023,India,Maharashtra,Thane,3468,181,low,True,,Spike after monsoon
OUT-IND-01345,COVID-19,22-07-2024,India,Tamil Nadu,Tiruchirappalli,3929,237,low,False,https://news.example/1345,Reported by PHC
OUT-IND-01346,Measles,2023-06-09,India,Uttar Pradesh,Lucknow,2505,146,low,True,https://news.example/1346,Spike after monsoon
OUT-IND-01347,Measles,2023-09-03,India,Rajasthan,Bikaner,4268,171,moderate,True,https://news.example/1347,Under investigation
OUT-IND-01348,Cholera,2023-10-16,India,Uttar Pradesh,Varanasi,1521,86,moderate,Unknown,https://news.example/1348,Reported by PHC
OUT-IND-01349,Kala-azar,2025-12-19,India,Rajasthan,Jaipur,2859,219,low,Unknown,https://news.example/1349,Spike after monsoon
OUT-IND-01350,Cholera,2025-06-05,India,Karnataka,Bengaluru,123,8,low,True,,
OUT-IND-01351,Hepatitis A,2025-08-30,India,Odisha,Puri,3292,33,low,Unknown,,
OUT-IND-01352,Scrub Typhus,2025-07-27,India,Kerala,Thrissur,2900,75,high,False,https://news.example/1352,
OUT-IND-01353,Kala-azar,2024-09-25,India,Assam,Guwahati,3725,241,low,Unknown,https://news.example/1353,Spike after monsoon
OUT-IND-01354,Measles,2025-04-26,India,Odisha,Rourkela,4984,236,moderate,Unknown,https://news.example/1354,Lab confirmed cases
OUT-IND-01355,Dengue,2024-03-23,India,Odisha,Puri,2167,125,moderate,True,https://news.example/1355,Lab confirmed cases
OUT-IND-01356,Scrub Typhus,10-04-2025,India,Uttar Pradesh,Agra,895,33,low,True,https://news.example/1356,Spike after monsoon
OUT-IND-01357,Cholera,2023-11-04 16:28:24,India,Rajasthan,Jodhpur,4484,324,moderate,True,https://news.example/1357,Lab confirmed cases
OUT-IND-01358,Influenza,2023-11-24,India,Gujarat,Ahmedabad,1525,54,moderate,False,https://news.example/1358,
OUT-IND-01359,Cholera,2023-05-18,India,Rajasthan,Jaipur,617,16,low,True,,Lab confirmed cases
OUT-IND-01360,Hepatitis A,2023-10-20,India,West Bengal,Bardhaman,536,18,low,True,,
OUT-IND-01361,Cholera,2024-10-01,India,Karnataka,Mangalore,2652,203,high,False,https://news.example/1361,
OUT-IND-01362,COVID-19,2025-12-29,India,West Bengal,Bardhaman,1443,29,low,Unknown,,Under investigation
OUT-IND-01363,Scrub Typhus,2024-02-03,India,Karnataka,Belgaum,2443,93,low,Unknown,https://news.example/1363,Spike after monsoon
OUT-IND-01364,Measles,2025-12-20 21:50:16,India,Maharashtra,Thane,562,39,low,Unknown,,Reported by PHC
OUT-IND-01365,Cholera,2023-12-16,India,Rajasthan,Alwar,3829,193,low,Unknown,https://news.example/1365,Hospital admissions rising
OUT-IND-01366,Dengue,2024-02-04,India,Tamil Nadu,Salem,4230,231,high,True,https://news.example/1366,Cluster in school
OUT-IND-01367,Cholera,2023-01-14,India,Tamil Nadu,Madurai,27,2,low,Unknown,,
OUT-IND-01368,Influenza,2025-09-30,India,West Bengal,Howrah,4757,244,low,Unknown,https://news.example/1368,Under investigation
OUT-IND-01369,Influenza,27-09-2023,India,Karnataka,Hubli,1322,103,moderate,Unknown,,
OUT-IND-01370,Dengue,2024-01-15,India,Bihar,Purnia,4128,17,high,True,,
OUT-IND-01371,COVID-19,2024-05-15,India,Bihar,Gaya,596,30,moderate,False,https://news.example/1371,Cluster in school
OUT-IND-01372,Hepatitis A,2025-08-24,India,Assam,Guwahati,2056,18,low,Unknown,,
OUT-IND-01373,Dengue,2023-12-22,India,Rajasthan,Jaipur,1994,56,moderate,Unknown,https://news.example/1373,Lab confirmed cases
OUT-IND-01374,Scrub Typhus,12-01-2024,India,Rajasthan,Jodhpur,4235,217,low,True,https://news.example/1374,Cluster in school
OUT-IND-01375,Scrub Typhus,2023-11-01,India,Assam,Tezpur,1429,21,moderate,Unknown,https://news.example/1375,
OUT-IND-01376,COVID-19,2024-04-18 22:24:31,India,Bihar,Gaya,4527,,moderate,False,https://news.example/1376,Spike after monsoon
OUT-IND-01377,Scrub Typhus,2023-11-05,India,Odisha,Bhubaneswar,8,0,low,True,,
OUT-IND-01378,Cholera,2025-07-03,India,Delhi,North Delhi,2702,54,moderate,Unknown,https://news.example/1378,Under investigation
OUT-IND-01379,Cholera,24-09-2023,India,Gujarat,Surat,3762,12,moderate,True,https://news.example/1379,Lab confirmed cases
